event_id,match_id,event_name,event_date,event_place,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,duration
47783,13,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Dominick Cruz,T.J. Dillashaw,win,loss,12107,62507,Decision,Split,Herb Dean,5,5:00
47783,12,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Eddie Alvarez,Anthony Pettis,win,loss,9265,26627,Decision,Split,Kevin MacDonald,3,5:00
47783,11,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Travis Browne,Matt Mitrione,win,loss,16785,49519,TKO,Punches,Gary Forman,3,4:09
47783,10,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Francisco Trinaldo,Ross Pearson,win,loss,31103,11884,Decision,Unanimous,Herb Dean,3,5:00
47783,9,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Patrick Cote,Ben Saunders,win,loss,6612,10339,TKO,Punches,Steve Rita,2,1:14
47783,8,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Ed Herman,Tim Boetsch,win,loss,6561,19544,KO,Knee,Kevin MacDonald,2,1:39
47783,7,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Chris Wade,Mehdi Baghdad,win,loss,79335,41993,Submission,Rear-Naked Choke,Gary Forman,1,4:30
47783,6,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Luke Sanders,Maximo Blanco,win,loss,74975,36618,Submission,Rear-Naked Choke,Herb Dean,1,3:38
47783,5,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Paul Felder,Daron Cruickshank,win,loss,68205,53717,Submission,Rear-Naked Choke,Steve Rita,3,3:56
47783,4,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Ilir Latifi,Sean O'Connell,win,loss,40207,33156,TKO,Punches,Kevin MacDonald,1,0:30
47783,3,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Charles Rosa,Kyle Bochniak,win,loss,71116,86246,Decision,Unanimous,Gary Forman,3,5:00
47783,2,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Rob Font,Joey Gomez,win,loss,76100,64975,TKO,Punches,Herb Dean,2,4:13
47783,1,UFC Fight Night 81 - Dillashaw vs. Cruz,2016-01-17,"TD Garden, Boston, Massachusetts, United States",Francimar Barroso,Elvis Mutapcic,win,loss,14702,28038,Decision,Unanimous,Steve Rita,3,5:00
47933,13,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Anthony Johnson,Ryan Bader,win,loss,17662,22858,KO,Punches,Keith Peterson,1,1:26
47933,12,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Ben Rothwell,Josh Barnett,win,loss,2262,272,Submission,Guillotine Choke,Gary Copeland,2,3:48
47933,11,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Jimmie Rivera,Iuri Alcantara,win,loss,40954,16129,Decision,Unanimous,Liam Kerrigan,3,5:00
47933,10,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Bryan Barberena,Sage Northcutt,win,loss,51471,130911,Submission,Arm-Triangle Choke,Keith Peterson,2,3:06
47933,7,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Rafael Natal,Kevin Casey,win,loss,13968,24121,TKO,Punches,Gary Copeland,3,3:37
47933,6,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Wilson Reis,Dustin Ortiz,win,loss,23401,58097,Decision,Unanimous,Vitor Ribeiro,3,5:00
47933,5,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Alexander Yakovlev,George Sullivan,win,loss,10846,15148,KO,Punch,Gasper Oliver,1,3:59
47933,4,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Alex Caceres,Masio Fullen,win,loss,41586,40356,Decision,Unanimous,Gary Copeland,3,5:00
47933,3,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Randy Brown,Matt Dwyer,win,loss,115641,53933,Decision,Unanimous,Liam Kerrigan,3,5:00
47933,2,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Damon Jackson,Levan Makashvili,draw,draw,113767,126881,Draw,Majority,Gasper Oliver,3,5:00
47929,5,UFC Fight Night 82 - Hendricks vs. Thompson,2016-02-06,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Derrick Lewis,Damian Grabowski,win,loss,59284,30320,TKO,Punches,Mark Smith,1,2:17
47929,4,UFC Fight Night 82 - Hendricks vs. Thompson,2016-02-06,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Justin Scoggins,Ray Borg,win,loss,71120,84752,Decision,Unanimous,Herb Dean,3,5:00
47929,2,UFC Fight Night 82 - Hendricks vs. Thompson,2016-02-06,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Mickey Gall,Mike Jackson,win,loss,160145,63272,Submission,Rear-Naked Choke,Yves Lavigne,1,0:45
47929,1,UFC Fight Night 82 - Hendricks vs. Thompson,2016-02-06,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Alex White,Artem Lobov,win,loss,55954,73700,Decision,Unanimous,Mark Smith,3,5:00
47935,13,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Donald Cerrone,Alex Oliveira,win,loss,15105,110143,Submission,Triangle Choke,Mario Yamasaki,1,2:33
47935,12,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Derek Brunson,Roan Carneiro,win,loss,68494,2886,KO,Punches,Keith Peterson,1,2:38
47935,11,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Cody Garbrandt,Augusto Mendes,win,loss,50381,160663,KO,Punches,Mario Yamasaki,1,4:18
47935,10,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Dennis Bermudez,Tatsuya Kawajiri,win,loss,58065,1326,Decision,Unanimous,Keith Peterson,3,5:00
47935,9,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Chris Camozzi,Joe Riggs,win,loss,17224,2765,TKO,Knees,Mario Yamasaki,1,0:26
47935,8,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",James Krause,Shane Campbell,win,loss,31766,34625,Decision,Unanimous,Keith Peterson,3,5:00
47935,7,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Sean Strickland,Alex Garcia,win,loss,30452,54124,TKO,Punches,Bill Bookwalter,3,4:25
47935,6,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Oluwale Bamgbose,Daniel Sarafian,win,loss,103153,17665,KO,Head Kick and Punches,James Chappell,1,1:00
47935,5,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Anthony Smith,Leonardo Guimaraes,win,loss,29470,14971,Decision,Unanimous,Chip Snider,3,5:00
47935,4,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Nathan Coy,Jonavin Webb,win,loss,25412,81634,Decision,Unanimous,Keith Peterson,3,5:00
47935,3,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Ashlee Evans-Smith,Marion Reneau,win,loss,75021,61266,Decision,Split,James Chappell,3,5:00
47935,2,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Lauren Murphy,Kelly Faszholz,win,loss,66725,117453,TKO,Elbows and Punches,Bill Bookwalter,3,4:55
47935,1,UFC Fight Night 83 - Cerrone vs. Oliveira,2016-02-21,"Consol Energy Center, Pittsburgh, Pennsylvania, United States",Shamil Abdurakhimov,Anthony Hamilton,win,loss,26808,58947,Decision,Unanimous,Chip Snider,3,5:00
47933,1,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Tony Martin,Felipe Olivieri,win,loss,80436,28181,TKO,Submission (Rear-Naked Choke,Liam Kerrigan,3,3:02
2512,3,UFC 50 - The War of '04,2004-10-22,"Boardwalk Hall, Atlantic City, New Jersey, United States",Evan Tanner,Robbie Lawler,win,loss,212,2245,Submission,Triangle Choke,N/A,1,2:22
38,6,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Renato Sobral,Maurice Smith,win,loss,274,175,Decision,Unanimous,John McCarthy,3,5:00
38,5,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Josh Barnett,Gan McGee,win,loss,272,273,TKO,Punches,John McCarthy,2,4:34
38,4,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Andrei Arlovski,Aaron Brink,win,loss,270,271,Submission,Armbar,John McCarthy,1,0:55
38,3,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Jens Pulver,John Lewis,win,loss,228,230,KO,Punch,John McCarthy,1,0:15
38,2,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Mark Hughes,Alex Stiebling,win,loss,268,269,Decision,Unanimous,John McCarthy,2,5:00
39,7,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Tito Ortiz,Yuki Kondo,win,loss,158,263,Submission,Neck Crank,John McCarthy,1,1:52
39,6,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Pat Miletich,Kenichi Yamamoto,win,loss,188,236,Submission,Guillotine Choke,John McCarthy,2,1:58
39,5,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Matt Lindland,Yoji Anjo,win,loss,276,182,TKO,Punches,John McCarthy,1,2:58
34819,3,UFC - The Ultimate Fighter China Finale,2014-03-01,"Cotai Arena, Macau, China, China",Vaughan Lee,Nam Phan,win,loss,6946,5778,Decision,Unanimous,Leon Roberts,3,5:00
34819,2,UFC - The Ultimate Fighter China Finale,2014-03-01,"Cotai Arena, Macau, China, China",Anying Wang,Albert Cheng,win,loss,135315,63422,TKO,Doctor Stoppage,Leon Roberts,1,5:00
33949,3,UFC 171 - Hendricks vs. Lawler,2014-03-15,"American Airlines Arena, Dallas, Texas, United States",Justin Scoggins,Will Campuzano,win,loss,71120,35521,Decision,Unanimous,Jacob Montalvo,3,5:00
35107,5,UFC on Fox 11 - Werdum vs. Browne,2014-04-19,"Amway Center, Orlando, Florida, United States",Caio Magalhaes,Luke Zachrich,win,loss,51163,15720,TKO,Punches,John McCarthy,1,0:44
39,4,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Fabiano Iha,Daiju Takase,win,loss,218,226,TKO,Strikes,John McCarthy,1,2:24
39,3,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Evan Tanner,Lance Gibson,win,loss,212,246,TKO,Punches and Elbows,John McCarthy,1,4:48
37719,7,UFC on Fox 12 - Lawler vs. Brown,2014-07-26,"SAP Center, San Jose, California, United States",Patrick Cummins,Kyle Kingsbury,win,loss,72981,16558,Decision,Unanimous,John McCarthy,3,5:00
37719,6,UFC on Fox 12 - Lawler vs. Brown,2014-07-26,"SAP Center, San Jose, California, United States",Tim Means,Hernani Perpetuo,win,loss,11281,28185,Decision,Unanimous,Herb Dean,3,5:00
39,2,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Dennis Hallman,Matt Hughes,win,loss,275,232,Submission,Armbar,John McCarthy,1,0:20
39,1,UFC 29 - Defense of the Belts,2000-12-16,"Differ Ariake, Tokyo, Japan, Japan",Chuck Liddell,Jeff Monson,win,loss,192,262,Decision,Unanimous,John McCarthy,3,5:00
40,8,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Tito Ortiz,Evan Tanner,win,loss,158,212,KO,Slam,John McCarthy,1,0:32
40,7,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Jens Pulver,Caol Uno,win,loss,228,283,Decision,Unanimous,John McCarthy,5,5:00
40339,2,UFC Fight Night 55 - Rockhold vs. Bisping,2014-11-07,"Allphones Arena, Sydney, New South Wales, Australia",Daniel Kelly,Luke Zachrich,win,loss,49516,15720,Submission,Kimura,Leon Roberts,1,4:27
37549,4,UFC 180 - Werdum vs. Hunt,2014-11-15,"Mexico City Arena, Mexico City, Federal District, Mexico",Jessica Eye,Leslie Smith,win,loss,39575,46542,TKO,Doctor Stoppage,Herb Dean,2,1:30
37549,1,UFC 180 - Werdum vs. Hunt,2014-11-15,"Mexico City Arena, Mexico City, Federal District, Mexico",Marco Beltran,Marlon Vera,win,loss,40285,97179,Decision,Unanimous,Herb Dean,3,5:00
40,6,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Fabiano Iha,Phil Johns,win,loss,218,282,Submission,Armbar,John McCarthy,1,2:05
40,5,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Elvis Sinosic,Jeremy Horn,win,loss,281,202,Submission,Triangle Armbar,John McCarthy,1,2:59
40,4,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Pedro Rizzo,Josh Barnett,win,loss,208,272,KO,Punch,John McCarthy,2,4:21
2512,2,UFC 50 - The War of '04,2004-10-22,"Boardwalk Hall, Atlantic City, New Jersey, United States",Ivan Salaverry,Tony Fryklund,win,loss,1351,168,Submission,Body Lock,N/A,1,1:36
42123,10,UFC on Fox 14 - Gustafsson vs. Johnson,2015-01-24,"Tele2 Arena, Stockholm, Sweden, Sweden",Ryan Bader,Phil Davis,win,loss,22858,27802,Decision,Split,Marc Goddard,3,5:00
42123,9,UFC on Fox 14 - Gustafsson vs. Johnson,2015-01-24,"Tele2 Arena, Stockholm, Sweden, Sweden",Sam Sicilia,Akira Corassani,win,loss,53205,22641,KO,Punch,Neil Hall,1,3:26
2512,1,UFC 50 - The War of '04,2004-10-22,"Boardwalk Hall, Atlantic City, New Jersey, United States",Travis Lutter,Marvin Eastman,win,loss,4586,339,KO,Punch,N/A,2,0:43
2690,7,UFC 51 - Super Saturday,2005-02-05,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",Andrei Arlovski,Tim Sylvia,win,loss,270,1061,Submission,Achilles Lock,N/A,1,0:47
40,2,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Phil Baroni,Curtis Stout,win,loss,278,279,Decision,Unanimous,John McCarthy,2,5:00
40,1,UFC 30 - Battle on the Boardwalk,2001-02-23,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Sean Sherk,Tiki Ghosn,win,loss,277,88,Submission,Dislocated Shoulder,Mason White,2,4:47
42199,5,UFC 187 - Johnson vs. Cormier,2015-05-23,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Dong Hyun Kim,Joshua Burkman,win,loss,16374,10003,Submission,Arm-Triangle Choke,Jason Herzog,3,2:13
282,8,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Randy Couture,Pedro Rizzo,win,loss,166,208,Decision,Unanimous,N/A,5,5:00
282,7,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Carlos Newton,Pat Miletich,win,loss,7,188,Submission,Bulldog Choke,N/A,3,2:50
282,6,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Chuck Liddell,Kevin Randleman,win,loss,192,162,KO,Punches,N/A,1,1:18
282,5,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Shonie Carter,Matt Serra,win,loss,239,1305,KO,Spinning Back Fist,N/A,3,4:51
282,4,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Semmy Schilt,Pete Williams,win,loss,467,201,TKO,Kick to the Body and Punches,N/A,2,1:28
42211,7,UFC 189 - Mendes vs. McGregor,2015-07-11,"MGM Grand Garden Arena, Las Vegas, Nevada, United States",Thomas Almeida,Brad Pickett,win,loss,87865,11743,KO,Knee,John McCarthy,2,0:29
42215,8,UFC Fight Night 71 - Mir vs. Duffee,2015-07-15,"Valley View Casino Center, San Diego, California, United States",Kevin Lee,James Moontasri,win,loss,84342,36889,Submission,Rear-Naked Choke,John McCarthy,1,2:56
42215,7,UFC Fight Night 71 - Mir vs. Duffee,2015-07-15,"Valley View Casino Center, San Diego, California, United States",Alan Jouban,Matt Dwyer,win,loss,65878,53933,Decision,Unanimous,Herb Dean,3,5:00
282,3,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Matt Lindland,Ricardo Almeida,win,loss,276,11,DQ,Repeated Fouls,N/A,3,4:21
282,2,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",B.J. Penn,Joey Gilbert,win,loss,1307,1306,TKO,Punches,N/A,1,4:57
14025,9,UFC 120 - Bisping vs. Akiyama,2010-10-16,"O2 Arena, London, England, England",Carlos Condit,Dan Hardy,win,loss,6765,10629,KO,Punch,Dan Miragliotta,1,4:27
282,1,UFC 31 - Locked & Loaded,2001-05-04,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Tony DeSouza,Steve Berger,win,loss,487,1303,Decision,Unanimous,N/A,3,5:00
429,8,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",Tito Ortiz,Elvis Sinosic,win,loss,158,281,TKO,Punches and Elbows,N/A,1,3:32
429,7,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",B.J. Penn,Din Thomas,win,loss,1307,1301,TKO,Knee and Punches,N/A,1,2:42
429,6,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",Josh Barnett,Semmy Schilt,win,loss,272,467,Submission,Armbar,N/A,1,4:21
429,5,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",Pat Miletich,Shonie Carter,win,loss,188,239,KO,Head Kick,N/A,2,2:42
429,4,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",Caol Uno,Fabiano Iha,win,loss,283,218,TKO,Punches,N/A,1,1:48
429,3,UFC 32 - Showdown in the Meadowlands,2001-06-29,"Continental Airlines Arena, East Ruthorford, New Jersey, United States",Vladimir Matyushenko,Yuki Kondo,win,loss,435,263,Decision,Unanimous,N/A,3,5:00
42243,11,UFC Fight Night 79 - Henderson vs. Masvidal,2015-11-28,"Olympic Gymnastics Arena, Seoul, South Korea",Benson Henderson,Jorge Masvidal,win,loss,20548,7688,Decision,Split,Herb Dean,5,5:00
42243,10,UFC Fight Night 79 - Henderson vs. Masvidal,2015-11-28,"Olympic Gymnastics Arena, Seoul, South Korea",Dong Hyun Kim,Dominic Waters,win,loss,16374,68971,TKO,Punches,Leon Roberts,1,3:11
47933,9,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Tarec Saffiedine,Jake Ellenberger,win,loss,21912,13068,Decision,Unanimous,Gasper Oliver,3,5:00
47933,8,UFC on Fox 18 - Johnson vs. Bader,2016-01-30,"Prudential Center, Newark, New Jersey, United States",Carlos Diego Ferreira,Olivier Aubin-Mercier,win,loss,26358,86241,Decision,Unanimous,Vitor Ribeiro,3,5:00
32,7,UFC 22 - There Can Be Only One Champion,1999-09-24,"Lake Charles Civic Center, Lake Charles, Louisiana, United States",Tim Lajcik,Ron Waterman,draw,draw,223,217,Draw,,John McCarthy,3,5:00
32,6,UFC 22 - There Can Be Only One Champion,1999-09-24,"Lake Charles Civic Center, Lake Charles, Louisiana, United States",Jeremy Horn,Jason Godsey,win,loss,202,215,Submission,Armbar,John McCarthy,1,2:08
32,4,UFC 22 - There Can Be Only One Champion,1999-09-24,"Lake Charles Civic Center, Lake Charles, Louisiana, United States",Chuck Liddell,Paul Jones,win,loss,192,224,TKO,Punches,John McCarthy,1,3:53
32,1,UFC 22 - There Can Be Only One Champion,1999-09-24,"Lake Charles Civic Center, Lake Charles, Louisiana, United States",Jens Pulver,Alfonso Alcarez,draw,draw,228,229,Draw,,John McCarthy,2,5:00
36,7,UFC 26 - Ultimate Field of Dreams,2000-06-09,"U.S. Cellular Center, Cedar Rapids, Iowa, United States",Tyrone Roberts,David Dodd,win,loss,260,81,Decision,Unanimous,John McCarthy,3,5:00
36,6,UFC 26 - Ultimate Field of Dreams,2000-06-09,"U.S. Cellular Center, Cedar Rapids, Iowa, United States",Pat Miletich,John Alessio,win,loss,188,259,Submission,Armbar,John McCarthy,2,1:43
36,3,UFC 26 - Ultimate Field of Dreams,2000-06-09,"U.S. Cellular Center, Cedar Rapids, Iowa, United States",Jens Pulver,Joao Roque,win,loss,228,256,Decision,Unanimous,John McCarthy,3,5:00
36,1,UFC 26 - Ultimate Field of Dreams,2000-06-09,"U.S. Cellular Center, Cedar Rapids, Iowa, United States",Shonie Carter,Adrian Serrano,win,loss,239,254,Decision,Unanimous,John McCarthy,2,5:00
37,8,UFC 27 - Ultimate Bad Boyz,2000-09-22,"Lakefront Arena, New Orleans, Louisiana, United States",Pedro Rizzo,Dan Severn,win,loss,208,52,Submission,Punches,John McCarthy,1,1:33
37,7,UFC 27 - Ultimate Bad Boyz,2000-09-22,"Lakefront Arena, New Orleans, Louisiana, United States",Maurice Smith,Bobby Hoffman,win,loss,175,265,Decision,Majority,John McCarthy,3,5:00
37,6,UFC 27 - Ultimate Bad Boyz,2000-09-22,"Lakefront Arena, New Orleans, Louisiana, United States",Jeremy Horn,Eugene Jackson,win,loss,202,222,Submission,Armbar,John McCarthy,1,4:32
37,2,UFC 27 - Ultimate Bad Boyz,2000-09-22,"Lakefront Arena, New Orleans, Louisiana, United States",Jeff Monson,Tim Lajcik,win,loss,262,223,Decision,Unanimous,John McCarthy,2,5:00
38,7,UFC 28 - High Stakes,2000-11-17,"Trump Taj Mahal, Atlantic City, New Jersey, United States",Randy Couture,Kevin Randleman,win,loss,166,162,TKO,Strikes,John McCarthy,3,4:13
