fid,name,dob,height_inches,weight_lbs,association,division,country,reach_inches,strike_offense_per_min,strike_offense_accuracy,strike_defense_per_min,strike_defense_accuracy,takedowns_per_fight,takedowns_accuracy,takedowns_defense,submissions_per_fight,wins,losses,draws,total_fights,win_pct,finish_pct
58213,Jason Saggo,1985-11-23,71,155,Wulfrun MMA,Lightweight,Canada,71,2.31,40,2.7,51,2.48,39,20,0,1,1,0,2,50,100
58385,Andre Fili,1990-06-25,70,145,Team Alpha Male,Featherweight,United States,74,3.38,38,2.55,60,2.85,46,58,0.2,3,2,0,5,60,67
58594,Jon delos Reyes,1987-08-19,65,125,Countershot MMA,Flyweight,United States,67,2.99,38,4.14,51,3.2,83,55,1.9,1,3,0,4,25,100
58947,Anthony Hamilton,1980-04-14,77,260,Jackson-Wink MMA,Heavyweight,United States,76,4.51,67,3.01,42,2.84,52,83,0,2,3,0,5,40,50
59197,Misha Cirkunov,1987-02-27,75,205,Xtreme Couture,Light Heavyweight,Latvia,77,3.97,52,2.28,70,4.96,56,66,1.6,2,0,0,2,100,100
59284,Derrick Lewis,1985-02-07,75,260,Silverback Fight Club,Heavyweight,United States,79,3.16,54,1.08,47,0.8,33,56,0,5,2,0,7,71,100
59608,Stephen Thompson,1983-02-11,72,170,Team Upstate Karate,Welterweight,United States,75,4.06,44,2.75,58,0.64,50,78,0,7,1,0,8,88,71
59838,Steven Ray,1990-03-25,70,155,Higher Level MMA,Lightweight,Scotland,,,,,,,,,,3,0,0,3,100,67
60198,Albert Tumenov,1991-12-26,71,170,K Dojo Warrior Tribe,Welterweight,Russia,73,3.76,42,3.34,58,0.2,20,75,0,5,1,0,6,83,60
60762,Yoel Romero,1977-04-30,70,185,American Top Team,Middleweight,United States,73,3.26,54,2.01,63,1.96,38,77,0,7,0,0,7,100,71
60790,Ben Alloway,1981-02-19,70,170,BBA Mixed Martial Arts,Welterweight,Australia,,,,,,,,,,1,2,0,3,33,100
61266,Marion Reneau,1977-06-20,66,135,Elite Team,Bantamweight,United States,68,3.64,37,2.85,69,0.5,100,60,0.8,2,2,0,4,50,50
62507,T.J. Dillashaw,1986-02-07,66,135,Elevation Fight Team,Bantamweight,United States,,,,,,,,,,8,3,0,11,73,75
62665,Leon Edwards,1991-08-25,70,170,UTC Birmingham,Welterweight,England,74,1.89,46,1.93,58,1.03,29,65,0.4,2,2,0,4,50,50
62703,Kailin Curran,1991-04-11,63,115,Reign MMA,Strawweight,United States,65,3.48,41,4.07,52,2.29,80,67,0.9,1,2,0,3,33,100
63070,Yuta Sasaki,1989-10-07,70,135,Wajutsu Keishukai Suruga,Bantamweight,Japan,,,,,,,,,,1,2,0,3,33,100
63284,Andrew Craig,1986-01-15,73,170,Team Tooke,Welterweight,United States,76,2.39,40,3.01,50,0.53,37,72,0,3,4,0,7,43,33
63410,Carla Esparza,1987-10-10,61,115,Team Oyama,Strawweight,United States,63,2.07,48,3,51,4.62,35,83,0.4,1,1,0,2,50,100
63616,Patrick Holohan,1988-05-03,69,125,SBG Ireland,Flyweight,Ireland,,,,,,,,,,3,2,0,5,60,33
63813,Zubaira Tukhugov,1991-01-15,68,145,Tiger Muay Thai,Featherweight,Russia,68,2.53,35,2.09,69,2.13,46,100,0,3,0,0,3,100,33
64373,Cathal Pendred,1987-09-02,73,170,SBG Ireland,Welterweight,Ireland,75,2.49,44,3.01,55,2.46,23,83,0.4,4,2,0,6,67,25
64413,Kyoji Horiguchi,1990-10-12,65,125,American Top Team,Flyweight,Japan,66,3.6,45,2.45,62,2,44,55,0,5,1,0,6,83,40
64593,Santiago Ponzinibbio,1986-09-26,72,170,Team Nogueira,Welterweight,Argentina,73,4.15,40,4.36,63,0.24,16,60,0,3,2,0,5,60,67
64677,Danny Roberts,1987-07-14,72,170,Next Generation UK,Welterweight,England,74,4.53,39,4.16,57,0,0,53,0.5,1,0,0,1,100,100
64792,Louis Smolka,1991-07-16,69,125,Hawaii Elite MMA,Flyweight,United States,68,4.17,48,2.93,55,1.97,36,38,2.6,4,1,0,5,80,50
65310,Brian Ortega,1991-02-21,69,145,Black House,Featherweight,United States,69,3.21,33,3.87,59,0.36,25,61,1.8,2,0,0,2,100,100
65456,Hugo Viana,1982-09-26,66,135,Champion Team,Bantamweight,Brazil,67,3.05,38,3.2,57,0.22,6,50,0,3,3,0,6,50,33
65649,Alex Chambers,1978-10-28,63,115,VT-1 Gym,Strawweight,Australia,,,,,,,,,,1,2,0,3,33,100
65878,Alan Jouban,1982-11-25,72,171,Black House,Welterweight,United States,,,,,,,,,,3,2,0,5,60,67
66313,Aljamain Sterling,1989-07-31,67,135,Serra-Longo Fight Team,Bantamweight,United States,71,3.08,45,1.22,67,2.43,40,46,1.3,4,0,0,4,100,75
66410,Eddie Gordon,1983-07-22,72,185,Serra-Longo Fight Team,Middleweight,United States,76,2.03,32,2.57,60,1.93,83,63,0,1,3,0,4,25,100
66474,Vicente Luque,1991-11-27,71,170,Blackzilians,Welterweight,United States,75,2.99,47,2.18,50,2.11,80,41,1.6,1,1,0,2,50,100
66725,Lauren Murphy,1983-07-27,68,135,Gracie Barra Katy,Bantamweight,United States,67,3.79,45,3.29,54,1,25,65,0,1,2,0,3,33,100
66883,Josh Sampo,1984-07-24,64,125,Team Oyama,Flyweight,United States,,,,,,,,,,1,3,0,4,25,100
67007,Liz Carmouche,1984-02-19,66,135,Team Hurricane Awesome,Bantamweight,United States,66,3.27,54,2.8,60,2.81,46,66,0.2,2,3,0,5,40,50
67094,Sara McMann,1980-09-24,65,135,Revolution MMA,Bantamweight,United States,66,2.37,45,2.05,49,4.8,69,100,0.5,2,3,0,5,40,50
68130,Christos Giagos,1990-01-23,70,155,Systems Training Center,Lightweight,United States,71,2.16,38,1.68,47,0.65,20,37,0.7,1,2,0,3,33,100
68205,Paul Felder,1985-04-25,70,155,Renzo Gracie Philly,Lightweight,United States,,,,,,,,,,3,2,0,5,60,67
68494,Derek Brunson,1984-01-04,73,185,Jackson's Mixed Martial Arts,Middleweight,United States,77,3.13,46,2.62,50,3.13,32,100,0.7,6,1,0,7,86,67
68788,Michael Johnson,1986-06-04,70,155,Blackzilians,Lightweight,United States,73,3.77,35,3.74,58,0.58,53,79,0.1,8,6,0,14,57,38
69083,Rose Namajunas,1992-06-29,65,115,The Academy,Strawweight,United States,65,3.21,42,3.14,60,3.15,58,50,1.1,2,1,0,3,67,100
69166,Neil Magny,1987-08-03,75,170,Grudge Training Center,Welterweight,United States,80,4.04,50,2,56,2.71,46,59,0.4,10,3,0,13,77,40
69406,Makwan Amirkhani,1988-11-08,71,145,Allstars Training Center,Featherweight,Finland,72,2.26,66,0.83,41,4.46,62,0,1.8,2,0,0,2,100,100
69607,Patrick Williams,1981-09-07,68,135,Freestyle Fighting Academy,Bantamweight,United States,73,2.21,41,2.63,62,4.15,66,100,2.1,1,1,0,2,50,100
69858,Vik Grujic,1977-02-06,71,170,Alliance MMA,Welterweight,Australia,73,2.24,48,3.39,41,1.18,33,26,0.4,1,3,0,4,25,100
70750,Warlley Alves,1991-01-04,71,170,X-Gym,Welterweight,Brazil,72,2.86,47,4.5,50,1.14,55,75,1.4,4,0,0,4,100,75
71116,Charles Rosa,1986-08-24,70,145,American Top Team,Featherweight,United States,69,3.18,37,3.52,50,3.27,38,50,1.3,2,2,0,4,50,50
71120,Justin Scoggins,1992-05-02,67,135,,Flyweight,United States,66,3.75,53,1.71,60,4.26,66,84,0.6,4,2,0,6,67,25
71237,Garreth McLellan,1982-01-09,73,185,FightFit Militia,Middleweight,South Africa,,,,,,,,,,1,1,0,2,50,100
72981,Patrick Cummins,1980-11-16,74,205,Reign MMA,Light Heavyweight,United States,76,4.32,52,2.75,57,6.87,51,80,0.2,4,3,0,7,57,50
73073,Ronda Rousey,1987-02-01,66,135,Team Hayastan,Bantamweight,United States,68,4.17,52,4.14,44,6.26,68,50,4.8,6,1,0,7,86,100
73436,Darren Till,1992-12-24,72,170,Astra Fight Team,Welterweight,England,74,3.42,57,4.9,49,0,0,71,0,1,0,1,2,50,100
73756,Justin Lawrence,1990-05-15,68,145,Power MMA,Featherweight,United States,67,3.84,35,2.83,67,0.72,28,73,0,1,2,0,3,33,100
74700,Kelvin Gastelum,1991-10-24,69,185,Yuma United Mixed Martial Arts,Welterweight,United States,71,3.99,43,2.74,63,1.04,50,62,0.2,6,2,0,8,75,50
74975,Luke Sanders,1985-12-12,67,145,The MMA Lab,Bantamweight,United States,67,7.16,54,4.4,58,0,0,0,4.1,1,0,0,1,100,100
75125,Holly Holm,1981-10-17,68,145,Jackson-Wink MMA,Bantamweight,United States,69,3.08,34,2.65,59,0.27,18,78,0,3,0,0,3,100,33
75564,Raquel Pennington,1988-09-05,67,135,Altitude MMA,Bantamweight,United States,67,3.8,51,2.92,66,1.43,43,69,1.3,3,2,0,5,60,67
76100,Rob Font,1987-06-25,68,135,Team Sityodtong,Bantamweight,United States,71,4.29,46,3.93,63,0.99,22,33,0.5,2,0,0,2,100,100
76763,Jared Rosholt,1986-08-04,74,265,Team Takedown,Heavyweight,United States,75,2.08,46,1.52,59,1.83,41,66,0.1,5,2,0,7,71,20
76836,Islam Makhachev,1991-09-27,70,155,Fightspirit Team,Lightweight,Russia,,,,,,,,,,1,1,0,2,50,100
78210,Scott Holtzman,1983-09-30,69,155,Shield Systems,Lightweight,United States,69,3.94,46,3.16,59,2.34,60,60,0.5,1,1,0,2,50,100
79290,Geane Herrera,1990-05-27,65,125,Banks MMA,Flyweight,United States,66,1.51,31,5.07,52,0.83,37,38,0.6,1,1,0,2,50,100
79335,Chris Wade,1987-09-30,69,155,East Islip Kickboxing,Lightweight,United States,70,1.74,54,1.81,48,2.51,57,58,0.9,4,0,0,4,100,50
79784,Frankie Perez,1989-05-11,71,155,Ricardo Almeida Jiu-Jitsu,Lightweight,United States,73,1.73,45,2.52,56,1.08,28,44,0.5,1,1,0,2,50,100
80231,Magomed Mustafaev,1988-08-02,69,155,Fight Club Berkut,Lightweight,Russia,71,2.83,54,2.93,36,0,0,25,0.8,2,0,0,2,100,100
80436,Tony Martin,1989-12-11,72,155,American Top Team,Lightweight,United States,73,2.32,42,2.89,49,1.66,24,50,1.2,2,3,0,5,40,100
81198,Ali Bagautinov,1985-06-12,64,125,Fight Nights Team,Flyweight,Russia,,,,,,,,,,3,2,0,5,60,33
81765,Elias Theodorou,1988-05-31,73,185,Kros Gym,Middleweight,Canada,75,3.45,39,1.9,50,2.12,29,41,0,3,1,0,4,75,67
81956,James Vick,1987-02-23,75,155,Team Lloyd Irvin,Lightweight,United States,76,3.87,38,3.28,61,0.23,25,65,1.1,4,0,0,4,100,50
82392,Ricardo Abreu,1984-04-27,71,185,Wand Fight Team,Middleweight,Brazil,73,3.79,31,3.98,68,2.13,42,100,0.7,1,1,0,2,50,100
83462,Omari Akhmedov,1987-10-12,72,170,Jackson-Wink MMA,Welterweight,Russia,73,2.82,34,2.6,57,2.85,50,50,0.4,3,2,0,5,60,67
84342,Kevin Lee,1992-09-04,69,155,Xtreme Couture,Lightweight,United States,77,3.7,40,3.08,52,3.63,45,72,1.4,4,2,0,6,67,25
84752,Ray Borg,1993-08-04,64,125,Fit NHB,Flyweight,United States,63,1.33,51,1.65,54,3.79,55,50,2.2,3,2,0,5,60,67
84964,Bec Rawlings,1989-02-11,66,115,Gamebred Combat Club,Strawweight,Australia,64,4.13,41,4.79,57,0.55,28,75,0.3,1,1,0,2,50,100
86241,Olivier Aubin-Mercier,1989-02-23,69,155,H2O MMA,Lightweight,Canada,70,2.91,53,2.96,57,2.99,32,83,0.7,3,2,0,5,60,67
86382,Leandro Silva,1985-11-11,70,155,Team Buscape,Welterweight,Brazil,72,2.39,48,2.08,63,1.76,37,65,0.4,3,2,0,5,60,33
87865,Thomas Almeida,1991-07-31,67,135,Chute Boxe,Bantamweight,Brazil,70,6.46,49,4.47,66,0,0,80,0,4,0,0,4,100,75
88613,Elias Silverio,1986-09-22,71,155,Elias Silverio Team,Lightweight,Brazil,73,3.67,49,2.97,51,1.62,38,85,0.2,3,2,0,5,60,33
90021,Thiago Santos,1984-01-07,72,185,Tata Fight Team,Middleweight,Brazil,76,3.29,46,2.37,63,0.33,20,72,0,4,2,0,6,67,75
91727,Gilbert Burns,1986-07-20,70,155,Blackzilians,Lightweight,Brazil,71,2.24,36,3.4,56,1.95,30,36,1.1,3,1,0,4,75,67
97179,Marlon Vera,1992-12-02,68,135,Team Frank Vidal 5050,Bantamweight,Ecuador,70,2.09,45,3.12,46,0.86,30,82,1.7,1,1,0,2,50,100
97337,Taylor Lapilus,1992-04-08,66,135,MMA Factory,Bantamweight,France,73,3.77,45,2,61,0.58,40,81,0.6,2,1,0,3,67,50
97499,Arnold Allen,1994-01-17,69,145,BKK Fighters,Featherweight,England,,,,,,,,,,1,0,0,1,100,100
99019,Paige VanZant,1994-03-26,64,115,Team Alpha Male,Strawweight,United States,65,3.44,52,2.52,43,1.72,38,41,0.9,3,1,0,4,75,67
100031,Lucas Martins,1988-11-11,72,145,Chute Boxe,Featherweight,Brazil,72,2.87,35,4.14,60,0,0,76,0.5,3,2,0,5,60,100
100715,Jessica Andrade,1991-09-25,62,115,Parana Vale Tudo,Strawweight,Brazil,62,6.8,52,4.29,56,2.6,62,74,0.8,4,3,0,7,57,25
101411,Joanna Jedrzejczyk,1987-08-18,66,115,Berkut Arrachion Olsztyn,Strawweight,Poland,65,6.45,47,2.25,69,0.23,66,81,0,5,0,0,5,100,40
103069,Bethe Correia,1983-06-22,64,135,,Bantamweight,Brazil,64,5.16,46,3.88,62,0.22,12,85,0,3,1,0,4,75,33
103153,Oluwale Bamgbose,1987-08-04,71,185,Chute Boxe USA,Middleweight,United States,78,1.89,42,2,51,0,0,33,0,1,1,0,2,50,100
108571,Jonathan Wilson,1987-07-17,74,205,Millennia MMA,Light Heavyweight,United States,75,4,54,6.8,59,0.6,100,100,0,1,0,0,1,100,100
110143,Alex Oliveira,1988-02-21,71,170,Tata Fight Team,Lightweight,Brazil,76,2.72,52,1.7,44,2.9,31,57,0.8,3,2,0,5,60,67
110937,Nikita Krylov,1992-03-07,75,205,Vale Tudo MMA Academy,Light Heavyweight,Ukraine,77,6.55,60,2.87,45,0.37,16,42,1.8,4,2,0,6,67,100
112413,Freddy Serrano,1979-09-22,62,125,Octagon MMA Colombia,Flyweight,Colombia,,,,,,,,,,2,0,0,2,100,100
117927,Glaico Franca,1991-02-28,72,155,Astra Fight Team,Lightweight,Brazil,77,2.35,42,3.46,47,2.68,42,76,0.3,1,0,0,1,100,100
120691,Kamaru Usman,1988-05-11,72,170,Blackzilians,Welterweight,United States,,,,,,,,,,2,0,0,2,100,50
122139,Jake Matthews,1994-08-19,69,155,Nexus,Lightweight,Australia,72,3.12,46,2.11,52,2.18,40,66,0.9,3,1,0,4,75,100
130911,Sage Northcutt,1996-03-01,72,170,Gracie Barra Katy,Lightweight,United States,71,2.77,58,1.57,49,1.65,36,40,0.8,2,1,0,3,67,100
135315,Anying Wang,1991-04-04,72,170,Phuket Top Team,Welterweight,Mongolia,,,,,,,,,,1,1,0,2,50,100
143157,Antonio Carlos Jr.,1990-03-16,73,185,American Top Team,Middleweight,Brazil,,,,,,,,,,2,1,0,3,67,50
144949,Aleksandra Albu,1990-07-14,62,115,Red Fury Fight Team,Strawweight,Russia,,,,,,,,,,1,0,0,1,100,100
151905,Maryna Moroz,1991-09-08,67,115,YK Promotion,Strawweight,Ukraine,67,2.56,22,2.92,60,0.32,33,0,0.7,1,1,0,2,50,100
152341,Francis Ngannou,1986-09-05,76,250,MMA Factory,Heavyweight,France,83,3.4,47,1.53,59,0,0,73,0.7,1,0,0,1,100,100
160145,Mickey Gall,1992-01-22,74,170,Miller Brothers MMA,Welterweight,United States,74,3.21,57,1.66,46,4.66,100,100,9.3,1,0,0,1,100,100
171723,Corey Anderson,1989-09-22,75,205,The Kennel Fight Club,Light Heavyweight,United States,79,5.11,46,2.39,58,4.44,52,33,0,4,1,0,5,80,25
